warehouse_id,region,store_id,product_id,product_name,cat_top,cat_mid,cat_low,target_date,actual_order_qty
1,본사창고,5,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2027-11-04,0
1,본사창고,4,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2028-01-06,127
1,본사창고,5,MW-SAM-30L-2024,삼성 전자레인지 30L,주방가전,주방가전,전자레인지,2027-05-13,0
1,본사창고,7,DRY-WHP-10K-2023,위프로 10kg,가전제품,생활가전,건조기,2031-09-11,12
1,본사창고,5,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2031-03-27,37
1,본사창고,6,COF-DEL-AUTO-2024,드롱기 전자동,주방가전,소형가전,커피머신,2031-04-17,129
1,본사창고,2,AIR-SAM-60-2024,삼성 블루스카이 60㎡,가전제품,계절가전,공기청정기,2029-09-14,0
1,본사창고,4,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2030-04-04,201
1,본사창고,2,WM-LG-TOP-21K-2024,LG 통돌이 21kg,가전제품,생활가전,세탁기,2028-06-30,0
1,본사창고,1,FR-SAM-4D-820L-2024,삼성 비스포크 4도어 820L,가전제품,생활가전,냉장고,2029-10-26,0
1,본사창고,5,COF-NES-CAPS-2024,네스프레소 캡슐,주방가전,소형가전,커피머신,2029-03-09,88
1,본사창고,9,DRY-WHP-10K-2023,위프로 10kg,가전제품,생활가전,건조기,2029-11-16,0
1,본사창고,1,DES-SAM-STD-2024,삼성 데스크탑,IT기기,컴퓨터,데스크탑,2030-12-19,93
1,본사창고,1,PRN-HP-LASER-2024,HP 레이저프린터,IT기기,주변기기,프린터,2030-04-18,92
1,본사창고,5,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2029-11-02,0
1,본사창고,7,AC-SAM-WF-18P-2024,삼성 무풍 18평,가전제품,계절가전,에어컨,2032-01-01,61
1,본사창고,9,FR-LG-OBJ-820L-2024,LG 오브제 4도어 820L,가전제품,생활가전,냉장고,2031-03-06,105
1,본사창고,2,VAC-XIA-ROBO-2024,샤오미 로봇청소기,가전제품,생활가전,청소기,2031-10-23,39
1,본사창고,3,MW-LG-25L-2024,LG 전자레인지 25L,주방가전,주방가전,전자레인지,2027-02-18,0
1,본사창고,1,COF-BRV-SEMI-2024,브레빌 반자동,주방가전,소형가전,커피머신,2031-09-25,149
1,본사창고,10,FR-WIN-3D-650L-2023,위니아 3도어 650L,가전제품,생활가전,냉장고,2028-05-19,0
1,본사창고,7,PRN-HP-LASER-2024,HP 레이저프린터,IT기기,주변기기,프린터,2028-05-12,58
1,본사창고,8,PHN-SAM-S24-256-2024,갤럭시 S24 256GB,IT기기,모바일,스마트폰,2028-08-11,98
1,본사창고,3,VAC-SAM-JET-2024,삼성 제트,가전제품,생활가전,청소기,2028-08-25,47
1,본사창고,10,DW-SKM-8P-2024,SK매직 8인,주방가전,주방가전,식기세척기,2027-10-14,0
1,본사창고,6,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2027-05-20,0
1,본사창고,2,VAC-DYS-V11-2024,다이슨 V11,가전제품,생활가전,청소기,2027-10-28,29
1,본사창고,7,FR-LG-OBJ-820L-2024,LG 오브제 4도어 820L,가전제품,생활가전,냉장고,2029-02-02,0
1,본사창고,10,COF-NES-CAPS-2024,네스프레소 캡슐,주방가전,소형가전,커피머신,2029-10-05,162
1,본사창고,7,DW-SKM-8P-2024,SK매직 8인,주방가전,주방가전,식기세척기,2031-07-31,122
1,본사창고,3,MON-SAM-32UHD-2024,삼성 32인치 4K,IT기기,컴퓨터,모니터,2030-08-08,79
1,본사창고,10,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2028-07-21,0
1,본사창고,3,WM-WIN-DRUM-20K-2023,위니아 드럼 20kg,가전제품,생활가전,세탁기,2031-05-08,64
1,본사창고,9,AIR-XIA-52-2024,샤오미 52㎡,가전제품,계절가전,공기청정기,2030-06-06,0
1,본사창고,8,DRY-LG-TROM-19K-2024,LG 트롬 건조기 19kg,가전제품,생활가전,건조기,2027-12-02,0
1,본사창고,7,VAC-DYS-V11-2024,다이슨 V11,가전제품,생활가전,청소기,2028-03-10,17
1,본사창고,1,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2027-12-23,0
1,본사창고,8,MW-CK-23L-2024,쿠쿠 23L,주방가전,주방가전,전자레인지,2029-03-16,0
1,본사창고,2,MON-SAM-32UHD-2024,삼성 32인치 4K,IT기기,컴퓨터,모니터,2030-05-09,104
1,본사창고,1,FR-WIN-3D-650L-2023,위니아 3도어 650L,가전제품,생활가전,냉장고,2029-02-09,0
1,본사창고,10,MW-SAM-30L-2024,삼성 전자레인지 30L,주방가전,주방가전,전자레인지,2031-02-20,218
1,본사창고,10,MW-CK-23L-2024,쿠쿠 23L,주방가전,주방가전,전자레인지,2031-10-23,87
1,본사창고,3,PHN-SAM-S24-256-2024,갤럭시 S24 256GB,IT기기,모바일,스마트폰,2031-03-13,99
1,본사창고,8,NBK-LG-GRAM-16-2024,LG 그램 16,IT기기,컴퓨터,노트북,2028-09-15,224
1,본사창고,6,AC-LG-WS-6P-2024,LG 벽걸이 6평,가전제품,계절가전,에어컨,2030-05-23,0
1,본사창고,5,DW-SAM-12P-2024,삼성 식기세척기 12인,주방가전,주방가전,식기세척기,2030-06-27,0
1,본사창고,2,OV-SAM-72L-2024,삼성 빌트인 오븐 72L,주방가전,주방가전,오븐,2031-05-29,144
1,본사창고,9,FR-WIN-3D-650L-2023,위니아 3도어 650L,가전제품,생활가전,냉장고,2029-02-09,0
1,본사창고,5,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2028-05-12,0
1,본사창고,4,FR-CAR-2D-300L-2023,캐리어 2도어 300L,가전제품,생활가전,냉장고,2027-04-08,0
1,본사창고,5,MIX-BRV-STAND-5L-2024,브레빌 스탠드믹서 5L,주방가전,소형가전,믹서기,2027-11-25,0
1,본사창고,2,PHN-XIA-RED-128-2024,샤오미 Redmi 128GB,IT기기,모바일,스마트폰,2027-08-26,91
1,본사창고,6,WM-WIN-DRUM-20K-2023,위니아 드럼 20kg,가전제품,생활가전,세탁기,2029-02-02,0
1,본사창고,10,OV-CK-45L-2024,쿠첸 45L,주방가전,주방가전,오븐,2031-07-24,89
1,본사창고,6,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2027-05-13,82
1,본사창고,8,OV-CK-45L-2024,쿠첸 45L,주방가전,주방가전,오븐,2029-11-16,0
1,본사창고,9,PHN-XIA-RED-128-2024,샤오미 Redmi 128GB,IT기기,모바일,스마트폰,2031-02-13,58
1,본사창고,10,NBK-LG-GRAM-16-2024,LG 그램 16,IT기기,컴퓨터,노트북,2028-08-04,171
1,본사창고,1,DRY-WHP-10K-2023,위프로 10kg,가전제품,생활가전,건조기,2031-10-23,14
1,본사창고,5,AC-LG-WS-6P-2024,LG 벽걸이 6평,가전제품,계절가전,에어컨,2031-07-17,51
1,본사창고,1,AC-LG-WS-6P-2024,LG 벽걸이 6평,가전제품,계절가전,에어컨,2029-02-16,0
1,본사창고,10,RTR-NET-AX5400-2024,넷기어 AX5400,IT기기,주변기기,라우터,2030-10-03,129
1,본사창고,5,COF-NES-CAPS-2024,네스프레소 캡슐,주방가전,소형가전,커피머신,2028-06-16,165
1,본사창고,5,MW-SAM-30L-2024,삼성 전자레인지 30L,주방가전,주방가전,전자레인지,2028-01-20,0
1,본사창고,6,DW-SAM-12P-2024,삼성 식기세척기 12인,주방가전,주방가전,식기세척기,2027-05-13,0
1,본사창고,4,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2030-05-30,0
1,본사창고,7,WM-LG-TOP-21K-2024,LG 통돌이 21kg,가전제품,생활가전,세탁기,2028-08-11,0
1,본사창고,9,FR-SAM-4D-820L-2024,삼성 비스포크 4도어 820L,가전제품,생활가전,냉장고,2027-07-01,0
1,본사창고,9,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2027-09-09,0
1,본사창고,9,MON-DEL-24FHD-2023,델 24인치 FHD,IT기기,컴퓨터,모니터,2028-09-22,43
1,본사창고,2,DRY-LG-TROM-19K-2024,LG 트롬 건조기 19kg,가전제품,생활가전,건조기,2029-03-16,0
1,본사창고,10,TV-XIA-LED-50-2024,"샤오미 50""",가전제품,영상가전,TV,2030-12-05,0
1,본사창고,7,VAC-DYS-V11-2024,다이슨 V11,가전제품,생활가전,청소기,2030-05-30,26
1,본사창고,6,MON-LG-27QHD-2024,LG 27인치 QHD,IT기기,컴퓨터,모니터,2028-09-22,55
1,본사창고,6,AC-SAM-WF-18P-2024,삼성 무풍 18평,가전제품,계절가전,에어컨,2031-10-02,116
1,본사창고,9,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2031-05-15,122
1,본사창고,9,DW-SAM-12P-2024,삼성 식기세척기 12인,주방가전,주방가전,식기세척기,2028-12-01,0
1,본사창고,5,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2028-05-12,0
1,본사창고,7,WM-LG-TOP-21K-2024,LG 통돌이 21kg,가전제품,생활가전,세탁기,2029-01-05,0
1,본사창고,8,MIX-BRV-STAND-5L-2024,브레빌 스탠드믹서 5L,주방가전,소형가전,믹서기,2027-06-10,0
1,본사창고,1,TV-LG-OLED-65-2024,"LG OLED 65""",가전제품,영상가전,TV,2029-12-07,0
1,본사창고,9,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2027-08-05,90
1,본사창고,7,WAT-APL-AW-41-2024,애플 워치 41mm,IT기기,모바일,스마트워치,2029-01-12,123
1,본사창고,4,VAC-SAM-JET-2024,삼성 제트,가전제품,생활가전,청소기,2027-04-01,21
1,본사창고,2,DES-SAM-STD-2024,삼성 데스크탑,IT기기,컴퓨터,데스크탑,2029-02-02,204
1,본사창고,8,MON-DEL-24FHD-2023,델 24인치 FHD,IT기기,컴퓨터,모니터,2027-09-09,91
1,본사창고,5,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2028-11-10,0
1,본사창고,3,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2028-04-14,0
1,본사창고,6,TV-XIA-LED-50-2024,"샤오미 50""",가전제품,영상가전,TV,2027-10-28,0
1,본사창고,4,OV-SAM-72L-2024,삼성 빌트인 오븐 72L,주방가전,주방가전,오븐,2029-07-27,0
1,본사창고,5,AIR-WNX-56-2024,위닉스 56㎡,가전제품,계절가전,공기청정기,2030-07-11,0
1,본사창고,5,MIX-CUI-HAND-2024,쿠진아트 핸드블렌더,주방가전,소형가전,믹서기,2031-02-27,0
1,본사창고,7,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2027-06-10,90
1,본사창고,2,COF-NES-CAPS-2024,네스프레소 캡슐,주방가전,소형가전,커피머신,2029-07-13,323
1,본사창고,2,DW-SKM-8P-2024,SK매직 8인,주방가전,주방가전,식기세척기,2029-12-21,0
1,본사창고,7,OV-LG-70L-2024,LG 빌트인 오븐 70L,주방가전,주방가전,오븐,2028-03-17,0
1,본사창고,2,OV-SAM-72L-2024,삼성 빌트인 오븐 72L,주방가전,주방가전,오븐,2031-09-18,165
1,본사창고,5,AIR-SAM-60-2024,삼성 블루스카이 60㎡,가전제품,계절가전,공기청정기,2028-08-04,0
1,본사창고,2,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2028-06-16,390
1,본사창고,9,MIX-BRV-STAND-5L-2024,브레빌 스탠드믹서 5L,주방가전,소형가전,믹서기,2029-05-18,0
1,본사창고,3,AC-LG-STAND-18P-2024,LG 휘센 스탠드 18평,가전제품,계절가전,에어컨,2030-11-14,0
1,본사창고,4,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2027-05-20,118
1,본사창고,2,OV-SAM-72L-2024,삼성 빌트인 오븐 72L,주방가전,주방가전,오븐,2031-01-16,0
1,본사창고,9,TV-XIA-LED-50-2024,"샤오미 50""",가전제품,영상가전,TV,2029-01-12,0
1,본사창고,9,TOA-PHI-2S-2024,필립스 토스터 2구,주방가전,소형가전,토스터기,2029-02-23,0
1,본사창고,1,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2028-09-08,106
1,본사창고,7,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2028-12-22,76
1,본사창고,4,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2028-09-01,137
1,본사창고,6,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2027-11-25,0
1,본사창고,4,DRY-WIN-17K-2023,위니아 17kg,가전제품,생활가전,건조기,2028-07-28,0
1,본사창고,10,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2029-07-13,0
1,본사창고,2,NBK-LG-GRAM-16-2024,LG 그램 16,IT기기,컴퓨터,노트북,2031-02-27,199
1,본사창고,7,OV-LG-70L-2024,LG 빌트인 오븐 70L,주방가전,주방가전,오븐,2030-06-06,0
1,본사창고,8,PHN-XIA-RED-128-2024,샤오미 Redmi 128GB,IT기기,모바일,스마트폰,2028-08-11,118
1,본사창고,3,MW-CK-23L-2024,쿠쿠 23L,주방가전,주방가전,전자레인지,2031-12-04,119
1,본사창고,10,WM-LG-TOP-21K-2024,LG 통돌이 21kg,가전제품,생활가전,세탁기,2030-04-18,0
1,본사창고,2,AC-LG-WS-6P-2024,LG 벽걸이 6평,가전제품,계절가전,에어컨,2031-01-16,0
1,본사창고,1,AC-CAR-16P-2024,캐리어 16평,가전제품,계절가전,에어컨,2027-09-02,0
1,본사창고,1,AIR-WNX-56-2024,위닉스 56㎡,가전제품,계절가전,공기청정기,2029-11-23,0
1,본사창고,7,COF-DEL-AUTO-2024,드롱기 전자동,주방가전,소형가전,커피머신,2030-08-08,136
1,본사창고,1,WAT-APL-AW-41-2024,애플 워치 41mm,IT기기,모바일,스마트워치,2031-11-20,280
1,본사창고,10,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2031-05-22,56
1,본사창고,4,COF-BRV-SEMI-2024,브레빌 반자동,주방가전,소형가전,커피머신,2027-06-10,162
1,본사창고,10,AIR-WNX-56-2024,위닉스 56㎡,가전제품,계절가전,공기청정기,2029-02-02,0
1,본사창고,10,AC-SAM-WF-18P-2024,삼성 무풍 18평,가전제품,계절가전,에어컨,2028-06-16,0
1,본사창고,8,MIX-BRV-STAND-5L-2024,브레빌 스탠드믹서 5L,주방가전,소형가전,믹서기,2027-05-13,0
1,본사창고,6,VAC-DYS-V11-2024,다이슨 V11,가전제품,생활가전,청소기,2030-10-10,35
1,본사창고,8,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2028-05-19,0
1,본사창고,6,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2028-12-29,109
1,본사창고,2,PHN-SAM-S24-256-2024,갤럭시 S24 256GB,IT기기,모바일,스마트폰,2030-09-12,84
1,본사창고,10,FR-SAM-4D-820L-2024,삼성 비스포크 4도어 820L,가전제품,생활가전,냉장고,2031-11-27,213
1,본사창고,6,RTR-TPL-AX3000-2024,티피링크 AX3000,IT기기,주변기기,라우터,2029-09-14,137
1,본사창고,10,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2027-02-11,99
1,본사창고,6,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2028-09-15,0
1,본사창고,9,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2029-01-12,0
1,본사창고,3,DW-SKM-8P-2024,SK매직 8인,주방가전,주방가전,식기세척기,2027-09-09,0
1,본사창고,3,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2029-09-21,0
1,본사창고,9,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2027-06-17,0
1,본사창고,5,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2031-03-20,157
1,본사창고,8,FR-SAM-4D-820L-2024,삼성 비스포크 4도어 820L,가전제품,생활가전,냉장고,2030-03-28,0
1,본사창고,4,COF-DEL-AUTO-2024,드롱기 전자동,주방가전,소형가전,커피머신,2031-10-16,146
1,본사창고,9,MW-LG-25L-2024,LG 전자레인지 25L,주방가전,주방가전,전자레인지,2031-01-30,144
1,본사창고,7,RTR-ASU-AX6000-2024,아수스 AX6000,IT기기,주변기기,라우터,2029-07-06,111
1,본사창고,2,DRY-WIN-17K-2023,위니아 17kg,가전제품,생활가전,건조기,2027-01-28,0
1,본사창고,7,NBK-LG-GRAM-16-2024,LG 그램 16,IT기기,컴퓨터,노트북,2028-11-24,74
1,본사창고,9,FR-LG-OBJ-820L-2024,LG 오브제 4도어 820L,가전제품,생활가전,냉장고,2030-09-05,0
1,본사창고,10,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2031-01-30,66
1,본사창고,9,AIR-SAM-60-2024,삼성 블루스카이 60㎡,가전제품,계절가전,공기청정기,2028-09-08,0
1,본사창고,9,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2027-01-28,0
1,본사창고,4,MW-CK-23L-2024,쿠쿠 23L,주방가전,주방가전,전자레인지,2031-02-13,41
1,본사창고,8,VAC-XIA-ROBO-2024,샤오미 로봇청소기,가전제품,생활가전,청소기,2030-06-27,51
1,본사창고,8,PHN-SAM-S24-256-2024,갤럭시 S24 256GB,IT기기,모바일,스마트폰,2027-09-02,79
1,본사창고,8,TV-SAM-QLED-65-2024,"삼성 QLED 65""",가전제품,영상가전,TV,2030-05-23,0
1,본사창고,4,WAT-SAM-GAL-45-2024,갤럭시 워치 45mm,IT기기,모바일,스마트워치,2028-11-17,307
1,본사창고,9,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2028-09-01,121
1,본사창고,4,FR-WIN-3D-650L-2023,위니아 3도어 650L,가전제품,생활가전,냉장고,2030-09-19,208
1,본사창고,10,PHN-XIA-RED-128-2024,샤오미 Redmi 128GB,IT기기,모바일,스마트폰,2031-04-10,131
1,본사창고,7,RTR-NET-AX5400-2024,넷기어 AX5400,IT기기,주변기기,라우터,2030-09-12,64
1,본사창고,8,NBK-LG-GRAM-16-2024,LG 그램 16,IT기기,컴퓨터,노트북,2030-04-04,185
1,본사창고,6,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2030-02-22,0
1,본사창고,9,WM-LG-TOP-21K-2024,LG 통돌이 21kg,가전제품,생활가전,세탁기,2030-12-05,0
1,본사창고,3,OV-SAM-72L-2024,삼성 빌트인 오븐 72L,주방가전,주방가전,오븐,2027-05-20,0
1,본사창고,2,TV-XIA-LED-50-2024,"샤오미 50""",가전제품,영상가전,TV,2029-08-31,0
1,본사창고,3,AIR-WNX-56-2024,위닉스 56㎡,가전제품,계절가전,공기청정기,2028-01-20,0
1,본사창고,3,COF-NES-CAPS-2024,네스프레소 캡슐,주방가전,소형가전,커피머신,2031-07-10,292
1,본사창고,9,MIX-BRV-STAND-5L-2024,브레빌 스탠드믹서 5L,주방가전,소형가전,믹서기,2029-08-03,0
1,본사창고,7,COF-DEL-AUTO-2024,드롱기 전자동,주방가전,소형가전,커피머신,2027-07-08,144
1,본사창고,10,AC-LG-STAND-18P-2024,LG 휘센 스탠드 18평,가전제품,계절가전,에어컨,2030-01-04,0
1,본사창고,3,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2029-01-26,0
1,본사창고,1,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2030-06-27,100
1,본사창고,1,PHN-APL-IP15-128-2024,아이폰 15 128GB,IT기기,모바일,스마트폰,2030-12-05,96
1,본사창고,2,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2031-12-04,47
1,본사창고,6,OV-CK-45L-2024,쿠첸 45L,주방가전,주방가전,오븐,2031-11-20,69
1,본사창고,5,OV-CK-45L-2024,쿠첸 45L,주방가전,주방가전,오븐,2031-03-06,170
1,본사창고,7,DES-SAM-STD-2024,삼성 데스크탑,IT기기,컴퓨터,데스크탑,2031-10-23,136
1,본사창고,3,DES-SAM-STD-2024,삼성 데스크탑,IT기기,컴퓨터,데스크탑,2028-08-11,197
1,본사창고,10,WAT-APL-AW-41-2024,애플 워치 41mm,IT기기,모바일,스마트워치,2029-03-30,238
1,본사창고,1,TOA-PHI-2S-2024,필립스 토스터 2구,주방가전,소형가전,토스터기,2028-02-10,0
1,본사창고,10,RTR-TPL-AX3000-2024,티피링크 AX3000,IT기기,주변기기,라우터,2031-05-15,154
1,본사창고,2,OV-LG-70L-2024,LG 빌트인 오븐 70L,주방가전,주방가전,오븐,2027-11-11,0
1,본사창고,3,FR-WIN-3D-650L-2023,위니아 3도어 650L,가전제품,생활가전,냉장고,2031-05-15,89
1,본사창고,7,PRN-CAN-INK-2024,캐논 잉크젯,IT기기,주변기기,프린터,2028-11-03,79
1,본사창고,10,PHN-APL-IP15-128-2024,아이폰 15 128GB,IT기기,모바일,스마트폰,2031-08-28,59
1,본사창고,5,OV-CK-45L-2024,쿠첸 45L,주방가전,주방가전,오븐,2027-01-14,0
1,본사창고,6,WAT-APL-AW-41-2024,애플 워치 41mm,IT기기,모바일,스마트워치,2031-09-04,196
1,본사창고,9,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2029-09-07,103
1,본사창고,6,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2028-11-17,0
1,본사창고,9,VAC-DYS-V11-2024,다이슨 V11,가전제품,생활가전,청소기,2028-12-22,27
1,본사창고,1,TV-XIA-LED-50-2024,"샤오미 50""",가전제품,영상가전,TV,2029-08-17,0
1,본사창고,1,PHN-SAM-S24-256-2024,갤럭시 S24 256GB,IT기기,모바일,스마트폰,2028-11-03,80
1,본사창고,1,DRY-WIN-17K-2023,위니아 17kg,가전제품,생활가전,건조기,2027-03-18,0
1,본사창고,7,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2029-08-10,0
1,본사창고,3,VAC-XIA-ROBO-2024,샤오미 로봇청소기,가전제품,생활가전,청소기,2032-01-01,31
1,본사창고,1,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2031-03-27,47
1,본사창고,4,DES-LEN-THINK-2024,레노보 씽크센터,IT기기,컴퓨터,데스크탑,2027-02-04,116
1,본사창고,5,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2027-09-30,0
1,본사창고,4,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2027-09-23,0
1,본사창고,10,MON-LG-27QHD-2024,LG 27인치 QHD,IT기기,컴퓨터,모니터,2030-09-26,70
1,본사창고,7,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2028-07-07,0
1,본사창고,8,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2030-07-04,0
1,본사창고,8,MW-SAM-30L-2024,삼성 전자레인지 30L,주방가전,주방가전,전자레인지,2031-07-17,548
1,본사창고,2,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2030-07-25,204
1,본사창고,8,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2027-08-12,0
1,본사창고,5,COF-BRV-SEMI-2024,브레빌 반자동,주방가전,소형가전,커피머신,2028-02-03,88
1,본사창고,5,AIR-WNX-56-2024,위닉스 56㎡,가전제품,계절가전,공기청정기,2030-05-02,0
1,본사창고,8,FR-SAM-4D-820L-2024,삼성 비스포크 4도어 820L,가전제품,생활가전,냉장고,2031-06-26,189
1,본사창고,4,COF-NES-CAPS-2024,네스프레소 캡슐,주방가전,소형가전,커피머신,2031-08-21,190
1,본사창고,5,DRY-LG-TROM-19K-2024,LG 트롬 건조기 19kg,가전제품,생활가전,건조기,2031-08-14,49
1,본사창고,1,COF-NES-CAPS-2024,네스프레소 캡슐,주방가전,소형가전,커피머신,2027-05-27,133
1,본사창고,8,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2030-10-17,251
1,본사창고,2,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2030-09-19,238
1,본사창고,5,MIX-CUI-HAND-2024,쿠진아트 핸드블렌더,주방가전,소형가전,믹서기,2029-06-15,544
1,본사창고,1,DES-SAM-STD-2024,삼성 데스크탑,IT기기,컴퓨터,데스크탑,2031-04-24,310
1,본사창고,4,VAC-SAM-JET-2024,삼성 제트,가전제품,생활가전,청소기,2030-06-06,33
1,본사창고,4,PHN-SAM-S24-256-2024,갤럭시 S24 256GB,IT기기,모바일,스마트폰,2030-05-30,99
1,본사창고,7,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2030-03-28,0
1,본사창고,5,MON-DEL-24FHD-2023,델 24인치 FHD,IT기기,컴퓨터,모니터,2028-03-10,51
1,본사창고,4,AC-CAR-16P-2024,캐리어 16평,가전제품,계절가전,에어컨,2030-09-12,0
1,본사창고,4,MW-CK-23L-2024,쿠쿠 23L,주방가전,주방가전,전자레인지,2027-10-14,0
1,본사창고,9,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2027-12-23,65
1,본사창고,6,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2029-03-02,0
1,본사창고,5,OV-SAM-72L-2024,삼성 빌트인 오븐 72L,주방가전,주방가전,오븐,2030-02-01,0
1,본사창고,5,DRY-WHP-10K-2023,위프로 10kg,가전제품,생활가전,건조기,2028-01-27,0
1,본사창고,2,FR-LG-OBJ-820L-2024,LG 오브제 4도어 820L,가전제품,생활가전,냉장고,2029-10-26,0
1,본사창고,6,PHN-APL-IP15-128-2024,아이폰 15 128GB,IT기기,모바일,스마트폰,2029-08-31,46
1,본사창고,2,OV-SAM-72L-2024,삼성 빌트인 오븐 72L,주방가전,주방가전,오븐,2029-11-16,0
1,본사창고,4,AC-SAM-WF-18P-2024,삼성 무풍 18평,가전제품,계절가전,에어컨,2028-08-25,0
1,본사창고,9,WM-WIN-DRUM-20K-2023,위니아 드럼 20kg,가전제품,생활가전,세탁기,2027-09-23,0
1,본사창고,2,MON-DEL-24FHD-2023,델 24인치 FHD,IT기기,컴퓨터,모니터,2029-06-08,68
1,본사창고,5,AIR-WNX-56-2024,위닉스 56㎡,가전제품,계절가전,공기청정기,2027-12-02,0
1,본사창고,9,DRY-LG-TROM-19K-2024,LG 트롬 건조기 19kg,가전제품,생활가전,건조기,2028-06-09,0
1,본사창고,6,FR-SAM-4D-820L-2024,삼성 비스포크 4도어 820L,가전제품,생활가전,냉장고,2031-03-20,131
1,본사창고,5,TV-LG-OLED-65-2024,"LG OLED 65""",가전제품,영상가전,TV,2027-12-09,0
1,본사창고,6,MW-SAM-30L-2024,삼성 전자레인지 30L,주방가전,주방가전,전자레인지,2030-06-13,0
1,본사창고,10,DW-SAM-12P-2024,삼성 식기세척기 12인,주방가전,주방가전,식기세척기,2031-07-24,314
